Date,Rm,AbsoluteRm,SquaredRm,Csad
2008-12-31,0.13815432969546004,0.13815432969546004,0.019086618813601873,0.14157019155957654
2009-01-31,0.06801865632517685,0.06801865632517685,0.004626537608282522,0.1509598690894455
2009-02-28,-0.0020736617250148616,0.0020736617250148616,4.300072949791611e-06,0.03270814043064013
2009-03-31,0.15630785891172344,0.15630785891172344,0.02443214675756724,0.1276068075902791
2009-04-30,0.2596972753388378,0.2596972753388378,0.06744267481841613,0.14240515771664686
2009-05-31,0.1525883736411477,0.1525883736411477,0.023283211770450497,0.11831903870286851
2009-06-30,0.07877565495639285,0.07877565495639285,0.0062056038138086625,0.08963131596482028
2009-07-31,0.134563955377747,0.134563955377747,0.01810745808690429,0.09850847062096903
2009-08-31,0.5145683019162451,0.5145683019162451,0.264780537336968,0.18081354651354076
2009-09-30,0.10458366468314212,0.10458366468314212,0.010937742918555909,0.08310149380328434
2009-10-31,0.046448820485565034,0.046448820485565034,0.002157492924500246,0.05531829770465777
2009-11-30,0.21790702601185724,0.21790702601185724,0.047483471985332225,0.07376915132260861
2009-12-31,0.04365453599957804,0.04365453599957804,0.0019057185133384551,0.05063177005850817
2010-01-31,0.09238856019528173,0.09238856019528173,0.008535646054957196,0.06101935377288815
2010-02-28,0.07376508478252798,0.07376508478252798,0.005441287732973542,0.0489240791974549
2010-03-31,0.0731839811860453,0.0731839811860453,0.0053558951022394325,0.05888146828013646
2010-04-30,0.05829912257341938,0.05829912257341938,0.0033987876928305775,0.059405634907766805
2010-05-31,0.08015749549564602,0.08015749549564602,0.006425224084134512,0.038014300239793485
2010-06-30,0.05583790063076105,0.05583790063076105,0.0031178711468507455,0.26691484376900104
2010-07-31,0.07919064768667823,0.07919064768667823,0.006271158681035597,0.05900962059504997
2010-08-31,0.04880515589975835,0.04880515589975835,0.002381943242399717,0.05691685879195971
2010-09-30,0.07814723432071267,0.07814723432071267,0.006106990231976373,0.05496773676512074
2010-10-31,0.0706131118962818,0.0706131118962818,0.004986211571676815,0.04488709593395128
2010-11-30,0.03145247811002662,0.03145247811002662,0.0009892583792617037,0.0364908429983571
2010-12-31,0.045272249757736756,0.045272249757736756,0.0020495765981268957,0.03817361070074829
2011-01-31,0.05817859205510675,0.05817859205510675,0.00338474857351453,0.0462076823337223
2011-02-28,0.054840134961779155,0.054840134961779155,0.0030074404026261526,0.04839922605460635
2011-03-31,0.053049526247084484,0.053049526247084484,0.0028142522350401056,0.049321432314705864
2011-04-30,0.34112612552634397,0.34112612552634397,0.11636703351661498,0.07656845131082195
2011-05-31,0.06029889108924776,0.06029889108924776,0.003635956266592963,0.054280442904857916
2011-06-30,0.036443708173105625,0.036443708173105625,0.0013281438654064858,0.03572457698162404
2011-07-31,0.05435737105780777,0.05435737105780777,0.0029547237883161973,0.045451358480973814
2011-08-31,0.04801189022169477,0.04801189022169477,0.0023051416026600696,0.03998771199700363
2011-09-30,0.025852897520496087,0.025852897520496087,0.0006683723102052727,0.0401954379956709
2011-10-31,0.06690059017804224,0.06690059017804224,0.004475688966170363,0.06418575354298747
2011-11-30,0.03115592851082104,0.03115592851082104,0.0009706918813713914,0.03204608637429745
2011-12-31,0.06850403082345476,0.06850403082345476,0.004692802239060839,0.05790845698830109
2012-01-31,0.06695568231068952,0.06695568231068952,0.0044830633936899815,0.05442546213466493
2012-02-29,0.05504680477852864,0.05504680477852864,0.003030150716325444,0.051087373353724735
2012-03-31,0.061065762973446805,0.061065762973446805,0.003729027407529187,0.03650849844499556
2012-04-30,0.051989644436456255,0.051989644436456255,0.0027029231286291467,0.052277323367470534
2012-05-31,0.05713293137716993,0.05713293137716993,0.0032641718477484085,0.04359003444331403
2012-06-30,0.04543770832938719,0.04543770832938719,0.0020645853382264623,0.04739893462551565
2012-07-31,0.06694837937303245,0.06694837937303245,0.004482085500675477,0.04950133851946987
2012-08-31,0.03230399662998545,0.03230399662998545,0.001043548198270111,0.039057081594337455
2012-09-30,0.04330919290125709,0.04330919290125709,0.0018756861897582977,0.04994525500930312
2012-10-31,0.03746432888503852,0.03746432888503852,0.0014035759388063315,0.044499808835127136
2012-11-30,0.044476726548639885,0.044476726548639885,0.001978179204482488,0.03822618473978474
2012-12-31,0.03750584889275427,0.03750584889275427,0.0014066887011661166,0.04026970135273613
2013-01-31,0.03190301334439263,0.03190301334439263,0.0010178022604524944,0.025401308991629925
2013-02-28,0.056122572093887046,0.056122572093887046,0.003149743098433549,0.04270469609086796
2013-03-31,0.03919883652240771,0.03919883652240771,0.0015365487847104444,0.0428686980803068
2013-04-30,0.055981713124044666,0.055981713124044666,0.003133952204302835,0.05357486162063624
2013-05-31,0.03948342346514083,0.03948342346514083,0.0015589407285276336,0.024607947589482208
2013-06-30,0.001283324408999679,0.001283324408999679,1.6469215387343753e-06,0.010497748283314129
2013-07-31,0.04895957249973343,0.04895957249973343,0.0023970397393566537,0.03650892210188962
2013-08-31,0.03157222362114926,0.03157222362114926,0.0009968053043838553,0.03024691276952796
2013-09-30,0.05033416307106669,0.05033416307106669,0.0025335279720647337,0.047493097801741185
2013-10-31,0.13045810630105933,0.13045810630105933,0.017019317499658498,0.053067562442277706
2013-11-30,0.1732357089941755,0.1732357089941755,0.03001061087071466,0.04241723219345581
2013-12-31,0.031860989234448155,0.031860989234448155,0.0010151226349976211,0.036204830050900236
2014-01-31,0.045607253503314425,0.045607253503314425,0.002080021572115586,0.037534852752306905
2014-02-28,0.05881202129555534,0.05881202129555534,0.003458853848868855,0.045331828223238446
2014-03-31,0.03737775830609423,0.03737775830609423,0.0013970968159887963,0.039370213133030206
2014-04-30,0.06485517134437215,0.06485517134437215,0.00420619325010787,0.044796244025761586
2014-05-31,0.05821661239525937,0.05821661239525937,0.003389173958779867,0.05330302071094457
2014-06-30,0.03268452926084548,0.03268452926084548,0.0010682784530030645,0.0377713070987117
2014-07-31,0.02754186607485254,0.02754186607485254,0.0007585543868851132,0.0214323309331469
2014-08-31,0.04721606862314899,0.04721606862314899,0.0022293571362259146,0.0457939723005985
2014-09-30,0.01736438474711512,0.01736438474711512,0.0003015218576458442,0.02380005597435349
2014-10-31,0.04303501099753381,0.04303501099753381,0.0018520121715578561,0.04348106125231278
2014-11-30,0.029932956885699302,0.029932956885699302,0.0008959819079211333,0.03226026070598353
2014-12-31,0.02837474896454155,0.02837474896454155,0.0008051263788007517,0.027676698746229387
2015-01-31,0.04739957311682742,0.04739957311682742,0.002246719531657469,0.04538271632104281
2015-02-28,0.03939071038983284,0.03939071038983284,0.001551628065015685,0.03416119313383697
2015-03-31,0.04832849332283747,0.04832849332283747,0.002335643266855546,0.03837533015148701
2015-04-30,0.057733426904302165,0.057733426904302165,0.003333148582114401,0.036829527540055265
2015-05-31,0.03446243094907784,0.03446243094907784,0.0011876591469199582,0.032887440624222955
2015-06-30,0.023486471058415177,0.023486471058415177,0.0005516143227777738,0.021512900331077237
2015-07-31,0.020932814873313707,0.020932814873313707,0.00043818273852042354,0.025910407753554448
2015-08-31,0.03236163517609797,0.03236163517609797,0.0010472754312708615,0.024843529300296006
2015-09-30,0.06276466666348013,0.06276466666348013,0.003939403381377774,0.03912262410735916
2015-10-31,0.051767844481769125,0.051767844481769125,0.002679909722288634,0.04910292590186207
2015-11-30,0.046624697904522186,0.046624697904522186,0.0021738624546879556,0.08840651756306125
2015-12-31,0.07894795672513316,0.07894795672513316,0.006232779871073498,0.16564538945761242
2016-01-31,0.002558564059751627,0.002558564059751627,6.546250047852727e-06,0.018279169180282426
2016-02-29,0.13508271376394912,0.13508271376394912,0.01824733955783301,0.05704514451506898
2016-03-31,0.1807014392416322,0.1807014392416322,0.032653010143997296,0.20498782760504744
2016-04-30,0.07267531650249891,0.07267531650249891,0.00528170162873839,0.1074577206969844
2016-05-31,0.06245243463752593,0.06245243463752593,0.0039003065921544484,0.06930768117899032
2016-06-30,0.06438423446914215,0.06438423446914215,0.004145329648177472,0.07314145861068926
2016-07-31,0.041910542204838086,0.041910542204838086,0.0017564935479035145,0.04084609112094377
2016-08-31,0.04972288786823328,0.04972288786823328,0.0024723655779569,0.04495413064683302
2016-09-30,0.039057829840229125,0.039057829840229125,0.0015255140718282926,0.046188576271004506
2016-10-31,0.025686991332066502,0.025686991332066502,0.0006598215236936596,0.02707541662037303
2016-11-30,0.024367616826810927,0.024367616826810927,0.000593780749818279,0.013419241516059896
2016-12-31,0.10751473674809459,0.10751473674809459,0.011559418618012081,1.395203010512052
2017-01-31,0.039294567553577665,0.039294567553577665,0.0015440630392226785,0.033947756569670445
2017-02-28,0.0443180126643823,0.0443180126643823,0.00196408624652035,0.041371617638808304
2017-03-31,0.03825811090753778,0.03825811090753778,0.0014636830502134611,0.033934677160270134
2017-04-30,0.049497876913907626,0.049497876913907626,0.0024500398189843497,0.06612853358223567
2017-05-31,0.04297350330768904,0.04297350330768904,0.0018467219865359605,0.040719013242978955
2017-06-30,0.03711139031044534,0.03711139031044534,0.001377255290774216,0.03493984111685762
2017-07-31,0.03190211271807122,0.03190211271807122,0.0010177447958765213,0.02829443763662141
2017-08-31,0.03366647650309088,0.03366647650309088,0.0011334316401331705,0.03445654344581271
2017-09-30,0.03294363308109153,0.03294363308109153,0.0010852829605815881,0.0363861599002703
2017-10-31,0.03426703023223725,0.03426703023223725,0.0011742293609370614,0.03793000734240661
2017-11-30,0.03963065837829994,0.03963065837829994,0.0015705890834975152,0.030532252241655983
2017-12-31,441.84953113260684,441.84953113260684,195231.0081621045,12566.529306656928
2018-01-31,0.034336663829945206,0.034336663829945206,0.0011790064829706674,0.03797826347328605
2018-02-28,0.03332545825068492,0.03332545825068492,0.0011105861676181435,0.016925530518482397
2018-03-31,0.04541298033482335,0.04541298033482335,0.0020623387828910523,0.03656507259045387
2018-04-30,0.048646451645542155,0.048646451645542155,0.002366477257702071,0.02758512828182146
2018-05-31,0.04364310683748733,0.04364310683748733,0.0019047207744283335,0.035469411360373695
2018-06-30,0.029885373039656778,0.029885373039656778,0.0008931355217194442,0.028438586751621194
2018-07-31,0.0407545777922442,0.0407545777922442,0.0016609356110240843,0.031232887675418108
2018-08-31,0.04322400147642388,0.04322400147642388,0.0018683143036338935,0.04336583780726394
2018-09-30,0.047160567464163604,0.047160567464163604,0.002224119123541927,0.03687852813317215
2018-10-31,0.012966889192626618,0.012966889192626618,0.000168140215333857,0.018628442739257303
2018-11-30,0.027488121385686043,0.027488121385686043,0.0007555968173142104,0.027893886260311737
2018-12-31,0.0401589137507289,0.0401589137507289,0.0016127383536384827,0.03726969676057336
2019-01-31,0.06492093157332962,0.06492093157332962,0.004214727356348947,0.050586185507180984
2019-02-28,0.03512220681311955,0.03512220681311955,0.0012335694114235412,0.03703067705302672
2019-03-31,0.07141682555409623,0.07141682555409623,0.005100362972224212,0.0582136591893996
2019-04-30,0.04211494760177436,0.04211494760177436,0.0017736688115001999,0.03901419147314886
2019-05-31,0.04228219859357323,0.04228219859357323,0.0017877843179063663,0.038286380460169134
2019-06-30,0.05831682319896403,0.05831682319896403,0.0034008518680192293,0.05597968760236635
2019-07-31,0.03808303733711026,0.03808303733711026,0.0014503177328197344,0.030040563889790588
2019-08-31,0.05364767843690192,0.05364767843690192,0.0028780734016692314,0.05208465964099978
2019-09-30,0.04129675358297518,0.04129675358297518,0.0017054218564929735,0.042771562522113296
2019-10-31,0.03992946823806061,0.03992946823806061,0.001594362433774291,0.03284016043269252
2019-11-30,0.037083724421695025,0.037083724421695025,0.00137520261698422,0.03330730297761789
2019-12-31,0.03793347946181187,0.03793347946181187,0.0014389488640797032,0.04655134408677046
2020-01-31,0.05397279141147794,0.05397279141147794,0.002913062212746907,0.042774654691427196
2020-02-29,0.02967018277208944,0.02967018277208944,0.0008803197457291931,0.03234749179265514
2020-03-31,-0.0965822033323812,0.0965822033323812,0.009328122000537425,0.04429427936602494
2020-04-30,0.10839832339083906,0.10839832339083906,0.011750196513944926,0.08948766272697407
2020-05-31,0.06472122760142672,0.06472122760142672,0.00418883730223568,0.05563200103761584
2020-06-30,0.052361911605950356,0.052361911605950356,0.0027417697870293586,0.06577939702108694
2020-07-31,0.06761826626782579,0.06761826626782579,0.004572229933066586,0.058436310427476545
2020-08-31,0.024474627902630306,0.024474627902630306,0.00059900741097221,0.030830908512779705
2020-09-30,0.04804085230610509,0.04804085230610509,0.0023079234902970026,0.11960653696872696
2020-10-31,0.0426176544208823,0.0426176544208823,0.0018162644683377485,0.03257434974667425
2020-11-30,0.07689555292529514,0.07689555292529514,0.0059129260596868655,0.06229744212624419
2020-12-31,0.0356954399758846,0.0356954399758846,0.0012741644350719801,0.03378227271126067
2021-01-31,0.0407789209380844,0.0407789209380844,0.001662920392874538,0.01813807782838261
2021-02-28,0.02815240708665834,0.02815240708665834,0.0007925580247729307,0.0107185506761541
2021-03-31,0.03619770657366458,0.03619770657366458,0.0013102739611931197,0.02548530753115448
2021-04-30,0.05145079722647858,0.05145079722647858,0.0026471845352402158,0.03675020813609013
2021-05-31,0.03792152942960121,0.03792152942960121,0.0014380423942801108,0.032158712617780146
2021-06-30,0.05680494152073634,0.05680494152073634,0.0032268013811742754,0.040090351436516666
2021-07-31,0.044589483578889484,0.044589483578889484,0.001988222045832055,0.030023207618866364
2021-08-31,0.049781907366317754,0.049781907366317754,0.002478238301028642,0.022827186987284614
2021-09-30,0.04116408418077445,0.04116408418077445,0.001694481826441885,0.02439356949217517
2021-10-31,0.0398571322189207,0.0398571322189207,0.0015885909887165264,0.024800251157142118
2021-11-30,0.05700481558013008,0.05700481558013008,0.0032495489993246414,0.02423076143955549
2021-12-31,0.02346304643856914,0.02346304643856914,0.0005505145481784521,0.02548562358358199
2022-01-31,0.02175447553884632,0.02175447553884632,0.0004732572059702629,0.009373764186733332
2022-02-28,0.03796023149365896,0.03796023149365896,0.0014409791750521774,0.006851141896303237
2022-03-31,0.0302356485772277,0.0302356485772277,0.0009141944448856114,0.01582512520162699
2022-04-30,-0.009459148960394926,0.009459148960394926,8.94754990549404e-05,0.020890842748180285
2022-05-31,0.05904522685061661,0.05904522685061661,0.0034863388138407767,0.036671129755680126
2022-06-30,0.01097126811445721,0.01097126811445721,0.00012036872403930548,0.001616580988615465
2022-07-31,0.06889064448059837,0.06889064448059837,0.004745920896952198,0.05397601337053663
2022-08-31,0.025648439650160178,0.025648439650160178,0.0006578424564879087,0.005040976905641258
2022-09-30,0.00927242441162652,0.00927242441162652,8.597785446932743e-05,0.008946631054579511
